time,tmax_c,tmin_c,tmean_c,precip_mm,wind_speed_max,wind_gusts_max,rad_solar,sunshine_sec,humidade_relativa,nebulosidade_media,sunrise,sunset,date,zone,latitude,longitude,HDD18,CDD22,amp_termica,day_length_hours,dow,is_weekend,month,year,is_holiday,is_dst,consumo_gwh
2017-08-16,28.2,12.9,20.2,0.0,19.6,41.4,25.03,45990.49,66,3,2017-08-16 06:46:00,2017-08-16 20:29:00,2017-08-16,COIMBRA,40.206,-8.419,0.0,0.0,15.3,13.72,2,0,8,2017,0,True,128.0
2017-08-17,31.1,14.9,21.5,0.0,21.2,44.3,25.27,45936.82,72,1,2017-08-17 06:47:00,2017-08-17 20:28:00,2017-08-17,COIMBRA,40.206,-8.419,0.0,0.0,16.2,13.68,3,0,8,2017,0,True,133.0
2017-08-18,28.0,15.3,21.0,0.0,21.0,44.6,24.83,45846.76,75,32,2017-08-18 06:48:00,2017-08-18 20:26:00,2017-08-18,COIMBRA,40.206,-8.419,0.0,0.0,12.7,13.63,4,0,8,2017,0,True,133.0
2017-08-19,31.9,14.3,22.7,0.0,18.5,39.6,24.93,45711.33,66,53,2017-08-19 06:49:00,2017-08-19 20:25:00,2017-08-19,COIMBRA,40.206,-8.419,0.0,0.7,17.6,13.6,5,1,8,2017,0,True,122.0
2017-08-20,38.5,18.0,28.1,0.0,23.7,42.8,24.82,45574.31,42,4,2017-08-20 06:50:00,2017-08-20 20:24:00,2017-08-20,COIMBRA,40.206,-8.419,0.0,6.1,20.5,13.57,6,1,8,2017,0,True,118.0
2017-08-21,34.0,17.6,25.5,0.0,19.2,40.7,24.44,45435.82,52,1,2017-08-21 06:51:00,2017-08-21 20:22:00,2017-08-21,COIMBRA,40.206,-8.419,0.0,3.5,16.4,13.52,0,0,8,2017,0,True,137.0
2017-08-22,30.9,15.8,21.8,0.0,20.5,43.2,24.0,45295.95,72,16,2017-08-22 06:52:00,2017-08-22 20:21:00,2017-08-22,COIMBRA,40.206,-8.419,0.0,0.0,15.1,13.48,1,0,8,2017,0,True,138.0
2017-08-23,28.3,15.6,21.3,0.0,17.7,38.2,24.39,45154.8,74,26,2017-08-23 06:53:00,2017-08-23 20:19:00,2017-08-23,COIMBRA,40.206,-8.419,0.0,0.0,12.7,13.43,2,0,8,2017,0,True,137.0
2017-08-24,26.4,16.9,20.2,0.0,15.6,34.9,20.17,30401.27,77,57,2017-08-24 06:54:00,2017-08-24 20:18:00,2017-08-24,COIMBRA,40.206,-8.419,0.0,0.0,9.5,13.4,3,0,8,2017,0,True,135.0
2017-08-25,27.9,16.0,20.2,0.0,16.6,34.9,23.02,42831.0,68,69,2017-08-25 06:55:00,2017-08-25 20:16:00,2017-08-25,COIMBRA,40.206,-8.419,0.0,0.0,11.9,13.35,4,0,8,2017,0,True,134.0
2017-08-26,29.0,16.2,21.0,0.2,18.0,47.9,20.03,41910.76,66,62,2017-08-26 06:55:00,2017-08-26 20:15:00,2017-08-26,COIMBRA,40.206,-8.419,0.0,0.0,12.8,13.33,5,1,8,2017,0,True,121.0
2017-08-27,25.5,13.9,19.6,0.3,15.1,33.1,19.31,44045.5,77,24,2017-08-27 06:56:00,2017-08-27 20:13:00,2017-08-27,COIMBRA,40.206,-8.419,0.0,0.0,11.6,13.28,6,1,8,2017,0,True,114.0
2017-08-28,24.3,15.1,19.0,2.6,13.6,34.2,17.11,36784.69,82,73,2017-08-28 06:57:00,2017-08-28 20:12:00,2017-08-28,COIMBRA,40.206,-8.419,0.0,0.0,9.2,13.25,0,0,8,2017,0,True,128.0
2017-08-29,23.5,15.5,19.1,0.3,11.4,29.2,16.01,37138.97,83,56,2017-08-29 06:58:00,2017-08-29 20:10:00,2017-08-29,COIMBRA,40.206,-8.419,0.0,0.0,8.0,13.2,1,0,8,2017,0,True,131.0
2017-08-30,22.8,14.9,18.4,0.5,20.1,41.8,12.7,30600.51,87,71,2017-08-30 06:59:00,2017-08-30 20:08:00,2017-08-30,COIMBRA,40.206,-8.419,0.0,0.0,7.9,13.15,2,0,8,2017,0,True,133.0
2017-08-31,27.5,14.0,19.9,0.0,19.8,40.7,23.09,43495.13,74,26,2017-08-31 07:00:00,2017-08-31 20:07:00,2017-08-31,COIMBRA,40.206,-8.419,0.0,0.0,13.5,13.12,3,0,8,2017,0,True,134.0
2017-09-01,28.3,13.5,20.4,0.0,21.8,42.8,23.75,43844.45,64,0,2017-09-01 07:01:00,2017-09-01 20:05:00,2017-09-01,COIMBRA,40.206,-8.419,0.0,0.0,14.8,13.07,4,0,9,2017,0,True,134.0
2017-09-02,30.7,15.8,22.3,0.0,22.2,41.4,23.79,43696.2,46,25,2017-09-02 07:02:00,2017-09-02 20:04:00,2017-09-02,COIMBRA,40.206,-8.419,0.0,0.3,14.9,13.03,5,1,9,2017,0,True,120.0
2017-09-03,25.7,12.3,18.9,0.0,17.6,37.8,22.7,41801.5,68,65,2017-09-03 07:03:00,2017-09-03 20:02:00,2017-09-03,COIMBRA,40.206,-8.419,0.0,0.0,13.4,12.98,6,1,9,2017,0,True,112.0
2017-09-04,25.3,17.0,20.8,0.1,16.8,35.6,18.11,42068.81,74,65,2017-09-04 07:04:00,2017-09-04 20:00:00,2017-09-04,COIMBRA,40.206,-8.419,0.0,0.0,8.3,12.93,0,0,9,2017,0,True,136.0
2017-09-05,26.8,15.8,20.1,0.0,17.9,38.5,21.61,39687.69,79,44,2017-09-05 07:05:00,2017-09-05 19:59:00,2017-09-05,COIMBRA,40.206,-8.419,0.0,0.0,11.0,12.9,1,0,9,2017,0,True,140.0
2017-09-06,30.4,16.1,22.1,0.0,18.6,39.6,22.36,41458.37,71,40,2017-09-06 07:06:00,2017-09-06 19:57:00,2017-09-06,COIMBRA,40.206,-8.419,0.0,0.1,14.3,12.85,2,0,9,2017,0,True,142.0
2017-09-07,32.4,15.9,23.1,0.0,22.7,41.8,23.21,42614.68,51,0,2017-09-07 07:07:00,2017-09-07 19:56:00,2017-09-07,COIMBRA,40.206,-8.419,0.0,1.1,16.5,12.82,3,0,9,2017,0,True,144.0
2017-09-08,24.5,13.1,17.7,0.0,20.4,41.0,21.12,39606.98,79,39,2017-09-08 07:08:00,2017-09-08 19:54:00,2017-09-08,COIMBRA,40.206,-8.419,0.3,0.0,11.4,12.77,4,0,9,2017,0,True,141.0
2017-09-09,21.6,14.7,18.2,1.1,28.1,55.1,15.59,37866.87,74,79,2017-09-09 07:09:00,2017-09-09 19:52:00,2017-09-09,COIMBRA,40.206,-8.419,0.0,0.0,6.9,12.72,5,1,9,2017,0,True,123.0
2017-09-10,23.4,11.8,17.3,0.0,22.2,44.6,21.49,41044.65,72,15,2017-09-10 07:10:00,2017-09-10 19:51:00,2017-09-10,COIMBRA,40.206,-8.419,0.7,0.0,11.6,12.68,6,1,9,2017,0,True,113.0
2017-09-11,25.5,13.7,19.0,0.0,20.2,42.1,18.77,33855.94,74,43,2017-09-11 07:11:00,2017-09-11 19:49:00,2017-09-11,COIMBRA,40.206,-8.419,0.0,0.0,11.8,12.63,0,0,9,2017,0,True,138.0
2017-09-12,25.9,12.6,18.5,0.0,23.3,46.4,21.23,40396.94,72,30,2017-09-12 07:12:00,2017-09-12 19:47:00,2017-09-12,COIMBRA,40.206,-8.419,0.0,0.0,13.3,12.58,1,0,9,2017,0,True,142.0
2017-09-13,27.3,13.7,19.3,0.0,19.7,40.7,21.31,40184.62,79,36,2017-09-13 07:13:00,2017-09-13 19:46:00,2017-09-13,COIMBRA,40.206,-8.419,0.0,0.0,13.6,12.55,2,0,9,2017,0,True,143.0
2017-09-14,25.2,15.1,19.1,0.0,20.9,43.9,18.76,34747.82,75,45,2017-09-14 07:14:00,2017-09-14 19:44:00,2017-09-14,COIMBRA,40.206,-8.419,0.0,0.0,10.1,12.5,3,0,9,2017,0,True,142.0
2017-09-15,22.2,11.4,16.2,0.0,29.3,56.2,21.42,40198.13,59,12,2017-09-15 07:14:00,2017-09-15 19:42:00,2017-09-15,COIMBRA,40.206,-8.419,1.8,0.0,10.8,12.47,4,0,9,2017,0,True,138.0
2017-09-16,22.0,8.1,14.9,0.0,23.2,45.0,21.4,40191.0,64,9,2017-09-16 07:15:00,2017-09-16 19:41:00,2017-09-16,COIMBRA,40.206,-8.419,3.1,0.0,13.9,12.43,5,1,9,2017,0,True,121.0
2017-09-17,21.8,9.6,15.1,0.0,20.2,41.0,20.43,39856.98,70,21,2017-09-17 07:16:00,2017-09-17 19:39:00,2017-09-17,COIMBRA,40.206,-8.419,2.9,0.0,12.2,12.38,6,1,9,2017,0,True,112.0
